payment_installments,payment_value,payment_total,payment_count,delivery_delay_days,purchase_to_delivery_days,total_to_value_ratio,is_delayed,purchase_hour,purchase_dow,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher,payment_type_nan,authorization_status_authorized,authorization_status_declined,authorization_status_pending,authorization_status_reversed,authorization_status_nan,transaction_status_failed,transaction_status_pending,transaction_status_reversed,transaction_status_successful,transaction_status_nan,order_status_approved,order_status_canceled,order_status_created,order_status_delivered,order_status_invoiced,order_status_processing,order_status_shipped,order_status_unavailable,order_status_nan,order_channel_marketplace,order_channel_mobile_app,order_channel_online,order_channel_nan,derived_delivery_state_canceled,derived_delivery_state_delivered,derived_delivery_state_not_delivered,derived_delivery_state_shipped,derived_delivery_state_unavailable,derived_delivery_state_unknown,derived_delivery_state_nan,amount_bucket_low,amount_bucket_medium,amount_bucket_high,amount_bucket_nan,risk_score,actual_disputed,decision
1,3.72,457.99,29,-11.973136574074072,10.232471064814815,123.11559139784946,0,12,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.6381077400770938,0,escalate
3,66.6,66.6,1,-19.43895833333333,3.9495138888888888,1.0,0,14,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5156913692366165,1,resolve
1,61.75,61.75,1,-10.236226851851852,11.952569444444444,1.0,0,19,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5152488197394418,0,resolve
4,49.18,49.18,1,-13.271192129629627,12.185648148148148,1.0,0,13,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5210124796578818,0,resolve
1,30.53,30.53,1,-13.266064814814817,9.331585648148147,1.0,0,9,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5151538313624844,1,resolve
1,438.51,438.51,1,-19.31576388888889,9.185752314814817,1.0,0,11,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5172713403778635,0,resolve
1,28.88,28.88,1,5.696261574074074,21.027291666666667,1.0,1,16,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5172516580713274,0,resolve
1,44.09,44.09,1,-15.053333333333333,8.869016203703703,1.0,0,1,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5209518232431094,0,resolve
1,250.0,2323.25,2,-20.364710648148147,14.225798611111111,9.293,0,9,3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.00041274579239057693,0,resolve
3,39.7,69.54,2,-14.962789351851852,11.583275462962964,1.7516372795969777,0,10,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5251601218168366,0,resolve
10,124.53,124.53,1,-12.397465277777778,14.264641203703704,1.0,0,8,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.535090594780457,0,resolve
7,158.59,158.59,1,-14.292523148148147,8.161990740740741,1.0,0,13,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5184845680979909,0,resolve
1,36.12,36.12,1,-19.213379629629628,5.968194444444444,1.0,0,19,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5141691426021633,0,resolve
3,74.14,74.14,1,0.9730787037037038,3.647407407407407,1.0,1,7,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5455988712255161,0,escalate
3,36.6,36.6,1,-9.453969907407409,9.058738425925926,1.0,0,11,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.523518124218845,1,resolve
1,42.86,42.86,1,-5.543171296296296,12.737395833333334,1.0,0,17,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5176379356746544,0,resolve
1,46.13,46.13,1,-2.113391203703704,22.44269675925926,1.0,0,10,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5177297513995514,0,resolve
1,2.74,101.73,2,-26.400127314814814,7.152314814814815,37.12773722627737,0,10,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5078356564359328,0,resolve
1,194.74,194.74,1,-13.33664351851852,3.282037037037037,1.0,0,9,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.5204888832196222,0,resolve
2,27.09,27.09,1,-14.509027777777778,10.942673611111111,1.0,0,13,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5400851591296804,0,escalate
1,104.38,104.38,1,-13.289467592592592,7.107141203703704,1.0,0,14,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5042536505983389,0,resolve
5,711.27,711.27,1,-13.194074074074074,20.735810185185183,1.0,0,1,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5182404529954135,0,resolve
4,102.12,102.12,1,-13.220613425925926,5.291516203703703,1.0,0,11,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5241393379162574,0,resolve
8,85.23,85.23,1,-14.296469907407408,17.223148148148148,1.0,0,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,0.5265284723241018,0,resolve
1,152.04,152.04,1,-12.42101851851852,19.11989583333333,1.0,0,11,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5104807573360836,0,resolve
1,171.7,171.7,1,-11.143310185185186,4.118206018518518,1.0,0,17,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.523133999775916,0,resolve
8,205.4,205.4,1,-0.3595254629629629,21.08556712962963,1.0,0,13,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5247513904982407,0,resolve
10,156.85,156.85,1,-13.018125,8.463483796296297,1.0,0,12,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5245481336725599,0,resolve
6,70.0,70.0,1,-5.522951388888889,15.78704861111111,1.0,0,16,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5370137373647179,0,escalate
2,21.77,21.77,1,-7.157465277777778,4.11443287037037,1.0,0,17,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.530912376023581,0,resolve
1,29.59,29.59,1,-9.1084375,6.500868055555555,1.0,0,9,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5280388004192741,0,resolve
1,66.17,66.17,1,-9.945497685185185,7.058171296296297,1.0,0,23,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5171364929228959,0,resolve
5,72.67,72.67,1,-21.19508101851852,7.847766203703704,1.0,0,22,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5425542482818888,0,escalate
3,325.83,325.83,1,-26.214050925925925,12.46042824074074,1.0,0,7,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.53085321803442,0,resolve
3,165.3,165.3,1,-11.014548611111111,15.553923611111111,1.0,0,10,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.513254169551273,0,resolve
1,37.9,58.65,2,-5.237465277777778,28.15113425925926,1.5474934036939314,0,14,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5101341856859654,0,resolve
1,68.02,68.02,1,-7.264131944444444,13.153958333333334,1.0,0,13,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5184016601996285,0,resolve
